"9592"	"Frag: Wo ist Big Ben?"	"9592.wav"	"where is the big ben"	"where is the big ben"	"incorrect"	"correct"
"9593"	"Frag: Welcher Bus fährt dorthin?"	"9593.wav"	"which bus goes there"	"which bus goes there"	"correct"	"correct"
"9594"	"Sag: Der Tower ist nahe der Tower Bridge"	"9594.wav"	"the tower is next to the tower bridge"	"the tower is next to the tower bridge"	"incorrect"	"correct"
"9595"	"Frag: Wo ist der Zoo?"	"9595.wav"	"where is the zoo"	"where is the zoo"	"correct"	"correct"
"9597"	"Frag: Welcher Bus fährt dorthin?"	"9597.wav"	"which bus goes there"	"whi*a which bus goes there"	"correct"	"correct"
"9599"	"Sag: Es ist nahe der Bank of England"	"9599.wav"	"it's near the bank of england"	"it's near the bank of england"	"correct"	"correct"
"9600"	"Sag: Ich weiss es nicht"	"9600.wav"	"i don't know"	"i don't know"	"correct"	"correct"
"9602"	"Frag: Wo ist das British Museum?"	"9602.wav"	"where is the british museum"	"where is the british museum"	"correct"	"correct"
"9604"	"Frag: Welcher Bus fährt dorthin?"	"9604.wav"	"which bus goes there"	"which bus*z goes there"	"correct"	"correct"
"9605"	"Sag: Marble Arch ist gegenüber dem Hyde Park"	"9605.wav"	"marble arch is of the hyde park"	"me*a marble arch is vis-a-vis of the hyde park"	"incorrect"	"incorrect"
"9606"	"Sag: Marble Arch ist gegenüber dem Hyde Park"	"9606.wav"	"marble arch is overlooked to hyde park"	"marble arch is overlooked*z to hyde park"	"incorrect"	"incorrect"
"9607"	"Frag: Wo ist der Zoo?"	"9607.wav"	"where is the zoo"	"where is the zoo*z"	"correct"	"correct"
"9609"	"Frag: Wo ist Big Ben?"	"9609.wav"	"where is the big ben"	"where is the big ben"	"incorrect"	"correct"
"9610"	"Frag: Welcher Bus fährt dorthin?"	"9610.wav"	"which bus goes there"	"which bus goes there"	"correct"	"correct"
"9612"	"Frag: Wo ist das Science Museum?"	"9612.wav"	"where is the science museum"	"where is the science museum*z"	"correct"	"correct"
"9613"	"Frag: Wo ist die Oxford Street?"	"9613.wav"	"where is the oxford street"	"where is the oxford street"	"incorrect"	"correct"
"9615"	"Sag: Marble Arch ist gegenüber dem Hyde Park"	"9615.wav"	"marble arch is overlooked to hyde park"	"marble arch is overlooked*z to hyde park"	"incorrect"	"incorrect"
"9616"	"Sag: Ich weiss es nicht"	"9616.wav"	"i don't know"	"i don't know"	"correct"	"correct"
"9617"	"Sag: Ich muss gehen"	"9617.wav"	"sorry i need to go"	"sorry i need to go"	"correct"	"correct"
"9618"	"Frag: Wo ist das Naturhistorische Museum?"	"9618.wav"	"where is the science museum"	"where is the science museum*z"	"incorrect"	"incorrect"
"9620"	"Frag: Wo ist der Tower?"	"9620.wav"	"where is the tower"	"where*z is the tower"	"correct"	"correct"
"9621"	"Frag: 2 Musical-Tickets"	"9621.wav"	"i would like two musical tickets"	"i would like two musical tickets"	"correct"	"correct"
"9623"	"Frag: ein Ticket für morgen Abend"	"9623.wav"	"i want tickets for tomorrow night please"	"i want tickets for tomorrow night pl*a please"	"correct"	"correct"
"9624"	"Frag: 2 Tickets für König der Löwen"	"9624.wav"	"i would like two tickets for the king of the lions"	"i would like two tickets for the king of the lions"	"incorrect"	"correct"
"9626"	"Frag: Tickets für das British Museum"	"9626.wav"	"i would like a ticket for the british museum"	"i would like ti*a tickets for the british museum*z"	"correct"	"correct"
"9627"	"Frag: 2 Tickets"	"9627.wav"	"two tickets please"	"two tickets please"	"correct"	"correct"
"9628"	"Frag: 2 Tickets"	"9628.wav"	"can i have two tickets"	"can i have two tickets"	"correct"	"correct"
"9629"	"Frag: 3 Musical-Tickets"	"9629.wav"	"i would like three musical tickets"	"i would like three musical tickets"	"correct"	"correct"
"9631"	"Frag: 3 Tickets für das Phantom der Oper"	"9631.wav"	"i want three tickets for the phantom of the opera"	"i want three tickets for the phantom of the opera"	"correct"	"correct"
"9632"	"Sag: Ich möchte in der ersten Reihe sitzen"	"9632.wav"	"i would like to sit in the fourth first row"	"i would like to sit in the fourth  first row"	"correct"	"correct"
"9633"	"Sag: Ich möchte in der ersten Reihe sitzen"	"9633.wav"	"i would like to sit in the first row"	"i would like to sit in the first row"	"correct"	"correct"
"9634"	"Frag: Tickets für das Naturhistorische Museum"	"9634.wav"	"i would like tickets for the natural history museum"	"i would like tickets for the natural history museum"	"correct"	"correct"
"9636"	"Frag: 4 Musical-Tickets"	"9636.wav"	"i would like four musical tickets"	"i would like four musical tickets"	"correct"	"correct"
"9637"	"Frag: 4 Tickets für Samstagabend"	"9637.wav"	"i want four tickets for saturday night"	"i want four tickets for saturday night"	"correct"	"correct"
"9638"	"Frag: 4 Tickets für Wicked"	"9638.wav"	"four tickets for wicked"	"four tickets for wicked*z"	"correct"	"correct"
"9639"	"Frag: 4 Tickets für Wicked"	"9639.wav"	"i want four tickets for wicked"	"i want four tickets for wicked"	"correct"	"correct"
"9641"	"Frag: Tickets für das London Eye"	"9641.wav"	"can i have tickets for the london eye"	"can i have tickets for the london eye"	"correct"	"correct"
"9642"	"Frag: 3 Tickets"	"9642.wav"	"i want three tickets"	"i want three tickets"	"correct"	"correct"
"9643"	"Frag: 3 Musical-Tickets"	"9643.wav"	"i would like three musical tickets"	"i would like three musical tickets"	"correct"	"correct"
"9644"	"Frag: ein Ticket für heute Abend"	"9644.wav"	"i want tickets for this evening"	"i want tickets for this evening"	"correct"	"correct"
"9646"	"Frag: 3 Tickets für Billy Elliot"	"9646.wav"	"i want three tickets for billy elliot"	"i want three tickets for billy elliot*z"	"correct"	"correct"
"9647"	"Sag: Ich möchte in der siebten Reihe sitzen"	"9647.wav"	"i want to sit in the seventh row"	"i want to sit in the seventh row"	"correct"	"correct"
"9648"	"Frag: Tickets für das British Museum"	"9648.wav"	"i would like tickets for the british museum"	"i would like tickets for the british museum"	"correct"	"correct"
"9649"	"Frag: Tickets für das British Museum"	"9649.wav"	"can i also have tickets for the british museum"	"can i also have tickets for the british museum"	"correct"	"correct"
"9651"	"Frag: 1 Musical-Ticket"	"9651.wav"	"i would like one musical ticket"	"i would like one musical ticket"	"correct"	"correct"
"9652"	"Frag: ein Ticket für Mittwochabend"	"9652.wav"	"i want one ticket for wednesday night"	"i want one ticket for wednesday night"	"correct"	"correct"
"9653"	"Frag: ein Ticket für König der Löwen"	"9653.wav"	"i want a ticket for the king of the lions"	"i want a ticket for the king of the lions"	"incorrect"	"correct"
"9654"	"Frag: ein Ticket für König der Löwen"	"9654.wav"	"i want one ticket for the for king the king of the lions"	"i want one ticket for the for king the king of the lions"	"incorrect"	"correct"
"9656"	"Sag: Ich möchte in der achten Reihe sitzen"	"9656.wav"	"i want to sit in the eighth row"	"i want to sit in the eighth row"	"correct"	"correct"
"9657"	"Frag: Tickets für Madame Tussauds"	"9657.wav"	"can i also have tickets for the for madame tussauds"	"can i also have tickets for the for madame tussauds*z"	"incorrect"	"correct"
"9658"	"Frag: Tickets für Madame Tussauds"	"9658.wav"	"can i also have tickets for madame tussauds"	"can i also have tickets for madame tussauds*z"	"incorrect"	"correct"
"9659"	"Frag: 2 Tickets"	"9659.wav"	"i need two tickets"	"i need two tickets"	"correct"	"correct"
"9661"	"Frag: ein Ticket für Dienstagabend"	"9661.wav"	"i want tickets for tuesday night"	"i want tickets for tuesday night"	"correct"	"correct"
"9662"	"Frag: 4 Tickets für Billy Elliot"	"9662.wav"	"i want four tickets for billy elliot"	"i want four tickets for billy elliot*z"	"correct"	"correct"
"9663"	"Frag: Ticket für dieses Musical"	"9663.wav"	"i want tickets for this musical"	"i want tickets for this musical"	"correct"	"correct"
"9664"	"Sag: Ich möchte in der zweiten Reihe sitzen"	"9664.wav"	"i would like to sit in the second row"	"i would like to sit in the second row o"	"correct"	"correct"
"9666"	"Frag: Tickets für das Naturhistorische Museum"	"9666.wav"	"can i have also tickets for the natural history museum"	"can i have also tickets for the natural history museum"	"correct"	"correct"
"9667"	"Frag: 2 Tickets"	"9667.wav"	"i need two tickets"	"i need two tickets"	"correct"	"correct"
"9668"	"Frag: 2 Musical-Tickets"	"9668.wav"	"i would like two tickets for the musical"	"i would like two tickets for the musical"	"correct"	"correct"
"9669"	"Frag: 2 Musical-Tickets"	"9669.wav"	"i would like two musical tickets"	"i would like two ti*a musical tickets"	"correct"	"correct"
"9671"	"Frag: 2 Tickets für das Phantom der Oper"	"9671.wav"	"i want two tickets for the phantom of the opera"	"i want two tickets for the phantom of the opera"	"correct"	"correct"
"9672"	"Sag: Ich möchte in der zweiten Reihe sitzen"	"9672.wav"	"i would like to sit in the second row"	"i would like to sit in the second row"	"correct"	"correct"
"9673"	"Frag: Tickets für das Science Museum"	"9673.wav"	"can i also have tickets for the science museum"	"can i also have tickets for the science museum"	"correct"	"correct"
"9674"	"Frag: 3 Tickets"	"9674.wav"	"i need three tickets"	"i need three tickets"	"correct"	"correct"
"9676"	"Frag: ein Ticket für Freitagabend"	"9676.wav"	"i want ticket to for friday night"	"i want tickets to for friday night"	"correct"	"correct"
"9677"	"Frag: ein Ticket für Freitagabend"	"9677.wav"	"i want tickets for friday night"	"i want tickets for friday night"	"correct"	"correct"
"9678"	"Frag: 3 Tickets für Starlight Express"	"9678.wav"	"i want three tickets for starlight express"	"i want three tickets for starlight express"	"correct"	"correct"
"9679"	"Sag: Ich möchte in der vierten Reihe sitzen"	"9679.wav"	"i would like to sit in the fourth row"	"i would like to sit in the fourth row"	"correct"	"correct"
"9681"	"Frag: 1 Ticket"	"9681.wav"	"i need one ticket"	"i need one ticket"	"correct"	"correct"
"9682"	"Frag: 4 Musical-Tickets"	"9682.wav"	"i would like four musical tickets"	"i would like four musical tickets"	"correct"	"correct"
"9683"	"Frag: 4 Tickets für Mittwochabend"	"9683.wav"	"i want four tickets for wednesday night"	"i want four tickets for wednesday night"	"correct"	"correct"
"9684"	"Frag: 4 Tickets für König der Löwen"	"9684.wav"	"i want four tickets for the king of the lions"	"i want four tickets for the king of the lions"	"incorrect"	"correct"
"9686"	"Frag: Tickets für das London Eye"	"9686.wav"	"can i also have tickets for the london eye"	"can i also have tickets for the london eye"	"correct"	"correct"
"9687"	"Frag: 4 Tickets"	"9687.wav"	"i need four tickets"	"i need four tickets"	"correct"	"correct"
"9688"	"Frag: 3 Musical-Tickets"	"9688.wav"	"i would like three tickets for the musical"	"i would like three tickets for the musical"	"correct"	"correct"
"9689"	"Frag: 3 Musical-Tickets"	"9689.wav"	"i would like three musical tickets"	"i would like three musical tickets"	"correct"	"correct"
"9691"	"Frag: 3 Tickets für Starlight Express"	"9691.wav"	"i want three tickets for starlight express"	"i want three tickets for starlight express"	"correct"	"correct"
"9692"	"Sag: Ich möchte in der Mitte sitzen"	"9692.wav"	"i would like to sit in the middle"	"i would like to sit in the middle"	"correct"	"correct"
"9693"	"Frag: Grösse 42"	"9693.wav"	"twenty"	"zweiundvierzig*v"	"incorrect"	"incorrect"
"9694"	"Frag: Grösse 42"	"9694.wav"	"twenty four"	"twenty four"	"incorrect"	"incorrect"
"9696"	"Frag: ein T-Shirt"	"9696.wav"	"i want a t-shirt"	"i want a t-shirt"	"correct"	"correct"
"9697"	"Frag: ein rotes T-Shirt"	"9697.wav"	"i want a red tee shirt"	"i want a red tee shirt"	"correct"	"correct"
"9698"	"Frag: eine S"	"9698.wav"	"tiny"	"tiny"	"incorrect"	"incorrect"
"9699"	"Sag: Dies ist zu eng"	"9699.wav"	"this is too tight"	"this is too tight"	"correct"	"correct"
"9701"	"Sag, dass du es nicht möchtest"	"9701.wav"	"i want this"	"i want this"	"incorrect"	"incorrect"
"9702"	"Sag, dass du es nicht möchtest"	"9702.wav"	"no i do not want it"	"no i don't want it"	"correct"	"correct"
"9703"	"Frag: Wo ist der Coiffeur?"	"9703.wav"	"where is the hairdresser"	"where is the hairdresser"	"correct"	"correct"
"9704"	"Frag: 3 Tickets nach London"	"9704.wav"	"i would like three tickets to london"	"i would like three tickets to london"	"correct"	"correct"
"9706"	"Sag: Ich möchte am Samstagmorgen abreisen"	"9706.wav"	"i would like to leave on saturday morning"	"i would like to leave on saturday morning"	"correct"	"correct"
"9707"	"Sag: Ich heisse Maddalena"	"9707.wav"	"my name is maddalena"	"my name is mag*a madeleine"	"correct"	"correct"
"9708"	"Sag: Ich bin aus der Schweiz"	"9708.wav"	"i come from switzerland"	"i come from switzerland"	"correct"	"correct"
"9709"	"Frag: ein Ticket nach London"	"9709.wav"	"i would like one ticket to london"	"i would like one ticket to london"	"correct"	"correct"
"9711"	"Sag: Ich heisse Sarah"	"9711.wav"	"my name is sarah"	"my name is sarah"	"correct"	"correct"
"9712"	"Sag: Ich bin aus Frankreich"	"9712.wav"	"i am from france"	"i am from france"	"correct"	"correct"
"9713"	"Frag: Wo ist das British Museum?"	"9713.wav"	"where is the british museum"	"where is the british museum*z"	"correct"	"correct"
"9714"	"Frag: Wo ist Madame Tussauds?"	"9714.wav"	"where is madame tussauds"	"where is madame tussauds"	"correct"	"correct"
"9716"	"Sag: Marble Arch ist gegenüber dem Hyde Park"	"9716.wav"	"marble arch is opposite hyde park"	"marble arch is opposite*z hyde park"	"correct"	"correct"
"9717"	"Sag: Ich heisse Silvia"	"9717.wav"	"my name is silvia"	"my name is silvia"	"correct"	"correct"
"9718"	"Sag: Ich bin aus England"	"9718.wav"	"i'm from england"	"i'm from england"	"correct"	"correct"
"9719"	"Sag: Ich heisse Nick"	"9719.wav"	"my name is nick"	"my name is nick"	"correct"	"correct"
"9721"	"Frag: ein Ticket zum Trafalgar Square"	"9721.wav"	"i need a ticket to trafalgar square"	"i need a ticket to the trafalgar*z square"	"correct"	"correct"
"9722"	"Sag: Ich möchte mit Postkarte bezahlen"	"9722.wav"	"i would like to pay with post card"	"i would like to pay with post card"	"correct"	"correct"
"9723"	"Sag: Ich möchte mit Schweizer Franken bezahlen"	"9723.wav"	"can i pay with swiss francs"	"can i play with swiss francs"	"correct"	"correct"
"9724"	"Sag: Mir geht es gut"	"9724.wav"	"i'm fine thank you"	"i'm fine thank you"	"correct"	"correct"
"9726"	"Frag: Stiefel"	"9726.wav"	"i would like some boots"	"i would like some boots*z"	"correct"	"correct"
"9727"	"Frag: blaue Stiefel"	"9727.wav"	"i would like blue boots"	"i would like ah blue boots*z"	"correct"	"correct"
"9728"	"Frag: Grösse 36"	"9728.wav"	"thirty six"	"thirty six"	"correct"	"correct"
"9729"	"Sag: Ich habe keine Reservation"	"9729.wav"	"no i don't have a reservation"	"no i don't have a reservation"	"correct"	"correct"
"9732"	"Sag: Ich möchte mit Visa bezahlen"	"9732.wav"	"can i pay with visa"	"can i pay with visa"	"correct"	"correct"
"9733"	"Sag: Ich möchte mit Euros bezahlen"	"9733.wav"	"can i pay with euros"	"can i pay with euros"	"correct"	"correct"
"9734"	"Frag: Gibt es ein Fitnessstudio?"	"9734.wav"	"is there a gym room"	"is there a gym room"	"correct"	"correct"
"9735"	"Frag: Wo ist das Fitnessstudio?"	"9735.wav"	"and where is the gym room"	"and where's the gym room"	"correct"	"correct"
"9737"	"Frag: einen Kaffee"	"9737.wav"	"i would like to have a coffee"	"i would like to have a coffee"	"correct"	"correct"
"9738"	"Frag: ein Steak"	"9738.wav"	"i would like to have a steak"	"i would like to have a steak"	"correct"	"correct"
"9739"	"Frag: mein Steak medium"	"9739.wav"	"i would like to have my steak medium"	"i would like to have my steak medium"	"correct"	"correct"
"9740"	"Frag: mein Steak medium"	"9740.wav"	"i would like my steak medium"	"i would like my steak medium"	"correct"	"correct"
"9742"	"Frag: Ich möchte die Dessertkarte"	"9742.wav"	"i would like to have the dessert menu"	"i would like to have the dessert menu"	"correct"	"correct"
"9743"	"Frag: Ich möchte die Dessertkarte"	"9743.wav"	"the dessert menu please"	"the dessert menu please"	"correct"	"correct"
"9744"	"Frag: Vanilleglace"	"9744.wav"	"could i have the vanilla ice cream"	"could i have the vanilla ice cream"	"correct"	"correct"
"9745"	"Frag: Ich möchte die Rechnung"	"9745.wav"	"i would like the check"	"i would like the check"	"correct"	"correct"
"9747"	"Frag: 4 Tickets nach London"	"9747.wav"	"i would like four tickets to london"	"i would like four tickets to london"	"correct"	"correct"
"9748"	"Sag: Ich möchte am Dienstagabend abreisen"	"9748.wav"	"i want to leave at tuesday evening"	"i want to leave at tuesday evening"	"incorrect"	"correct"
"9749"	"Sag: Ich heisse Patrick"	"9749.wav"	"my name is patrick"	"my name is patrick"	"correct"	"correct"
"9750"	"Sag: Ich bin aus Deutschland"	"9750.wav"	"i am from germany"	"i am from germany"	"correct"	"correct"
"9752"	"Frag: Sandalen"	"9752.wav"	"i am looking for sandals"	"i am looking for sandals"	"correct"	"correct"
"9753"	"Frag: rote Sandalen"	"9753.wav"	"red sandals please"	"red sandals please"	"correct"	"correct"
"9754"	"Frag: Grösse 38"	"9754.wav"	"i am a thirty-eight"	"i'm a thirty-eight"	"correct"	"correct"
"9755"	"Frag: Jeans"	"9755.wav"	"i am looking for jeans"	"i am looking for jeans"	"correct"	"correct"
"9757"	"Frag: eine L"	"9757.wav"	"i'm a large"	"i'm a large"	"correct"	"correct"
"9758"	"Frag: Wie viel kostet die Jeans?"	"9758.wav"	"how much does the jeans cost"	"how much does the jeans cost"	"incorrect"	"correct"
"9759"	"Sag: Die Jeans ist zu teuer"	"9759.wav"	"no thanks"	"no thanks"	"incorrect"	"incorrect"
"9760"	"Sag: Die Jeans ist zu teuer"	"9760.wav"	"no thank you the jeans is too expensive"	"no thank you the jeans is too expensive"	"incorrect"	"correct"
"9762"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"9762.wav"	"can i pay by credit card"	"can i pay by credit card"	"correct"	"correct"
"9763"	"Frag: ein Ticket zum Green Park"	"9763.wav"	"i need a ticket to green park"	"i need a ticket to green park"	"correct"	"correct"
"9764"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"9764.wav"	"can i pay by credit card"	"can i pay by credit card"	"correct"	"correct"
"9765"	"Frag: ein Ticket nach Notting Hill"	"9765.wav"	"i would like a ticket to notting hill"	"i would like a ticket to notting hill"	"correct"	"correct"
"9767"	"Sag: Ich möchte mit Schweizer Franken bezahlen"	"9767.wav"	"can i pay with swiss francs"	"can i pay with swiss francs"	"correct"	"correct"
"9768"	"Sag: Ich möchte mit Schweizer Franken bezahlen"	"9768.wav"	"can i pay with swiss francs"	"can i pay with swiss francs"	"correct"	"correct"
"9769"	"Sag: Ich habe nur grosse Noten"	"9769.wav"	"i only have large notes"	"i only have large notes"	"correct"	"correct"
"9770"	"Sag: Ich bezahle mit Kreditkarte"	"9770.wav"	"i will pay by credit card"	"i will pay by credit card"	"correct"	"correct"
"9772"	"Sag: Ich möchte mit Mastercard bezahlen"	"9772.wav"	"i would like to pay with mastercard"	"i would like to pay with mastercard"	"correct"	"correct"
"9773"	"Frag: ein Ticket zum Piccadilly Circus"	"9773.wav"	"i would like to have a ticket to the piccadilly circus"	"i would like to have a ticket to the piccadilly*z circus"	"incorrect"	"correct"
"9774"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"9774.wav"	"i would like to pay by credit card"	"i would like to pay by credit card"	"correct"	"correct"
"9775"	"Frag: ein Ticket nach Westminster"	"9775.wav"	"i would like to have a ticket to westminster"	"i would like to have a ticket to westminster"	"correct"	"correct"
"9777"	"Sag: Ich möchte mit Dollars bezahlen"	"9777.wav"	"i would like to pay with dollars"	"i would like to pay with dollars"	"correct"	"correct"
"9778"	"Sag: Ich habe nur grosse Noten"	"9778.wav"	"i have only large notes"	"i have only large notes"	"correct"	"correct"
"9779"	"Sag: Ich bezahle mit Kreditkarte"	"9779.wav"	"i pay by credit card"	"i pay by credit card"	"incorrect"	"correct"
"9780"	"Sag: Ich bezahle mit Kreditkarte"	"9780.wav"	"i would like to pay by credit card"	"i would like to pay by credit card"	"correct"	"correct"
"9782"	"Frag: ein Ticket nach Notting Hill"	"9782.wav"	"i would like to have a ticket to notting hill"	"i would like to have a ticket to notting hill"	"correct"	"correct"
"9783"	"Sag: Ich möchte mit Mastercard bezahlen"	"9783.wav"	"can i pay with mastercard"	"can i pay with mastercard"	"correct"	"correct"
"9784"	"Sag: Ich möchte mit Mastercard bezahlen"	"9784.wav"	"i would like to pay with mastercard"	"i would like to pay with mastercard"	"correct"	"correct"
"9785"	"Sag: Ich möchte mit Dollars bezahlen"	"9785.wav"	"can i pay with dollars"	"can i pay with dollars"	"correct"	"correct"
"9787"	"Sag: Ich habe nur grosse Noten"	"9787.wav"	"i only have large notes"	"i only have large notes"	"correct"	"correct"
"9788"	"Sag: Ich bezahle mit Kreditkarte"	"9788.wav"	"i will pay by credit card"	"i will pay by credit card"	"correct"	"correct"
"9789"	"Frag: ein Ticket nach Notting Hill"	"9789.wav"	"i would like to have a ticket to the notting hill"	"i would like to have a ticket to the notting hill"	"incorrect"	"correct"
"9790"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"9790.wav"	"i would like to pay by credit card"	"i would like to pay by credit card"	"correct"	"correct"
"9792"	"Sag: Ich möchte mit Visa bezahlen"	"9792.wav"	"i would like to pay with visa"	"i would like to pay with visa"	"correct"	"correct"
"9793"	"Sag: Ich möchte mit Visa bezahlen"	"9793.wav"	"i would like to pay with visa"	"i would like to pay with visa"	"correct"	"correct"
"9794"	"Sag: Ich heisse Paul"	"9794.wav"	"my name is paul"	"my name is paul"	"correct"	"correct"
"9795"	"Sag: Ich bin aus Portugal"	"9795.wav"	"i'm from portugal"	"i'm from portugal"	"correct"	"correct"
"9797"	"Sag: Ich habe 2 jüngere Schwestern"	"9797.wav"	"i have two younger sisters"	"i have two younger sisters"	"correct"	"correct"
"9798"	"Sag: Ich gehe in die Ferien"	"9798.wav"	"i am going on holidays"	"i'm going on holidays"	"incorrect"	"incorrect"
"9799"	"Sag: Dies ist mein Pass"	"9799.wav"	"this is my passport"	"this is my passport"	"correct"	"correct"
"9800"	"Sag: Ich habe keine Reservation"	"9800.wav"	"no i don't have a reservation"	"no i don't have a reservation"	"correct"	"correct"
"9802"	"Frag: Zimmer für 5 Nächte"	"9802.wav"	"a room for five nights"	"a room for five nights"	"correct"	"correct"
"9803"	"Frag: Doppelzimmer"	"9803.wav"	"i would like a double room"	"i would like a double room"	"correct"	"correct"
"9804"	"Sag: Ich möchte mit Postkarte bezahlen"	"9804.wav"	"i would like to pay with post card"	"i would like to pay with post card"	"correct"	"correct"
"9805"	"Sag: Ich möchte mit Postkarte bezahlen"	"9805.wav"	"i would like to pay by post card"	"i would like to pay by post card"	"correct"	"correct"
"9807"	"Frag: Gibt es ein Schwimmbad?"	"9807.wav"	"is there a swimming pool"	"is there a swimming pool"	"correct"	"correct"
"9808"	"Frag: Wo ist das Schwimmbad?"	"9808.wav"	"where is the swimming pool"	"where's the swimming pool"	"correct"	"correct"
"9809"	"Sag: Das Badezimmer ist dreckig"	"9809.wav"	"the bathroom is dirty"	"the bathroom is dirty"	"correct"	"correct"
"9810"	"Frag: Haarföhn"	"9810.wav"	"can you give me a hairdryer"	"can you give me a hairdryer*z"	"correct"	"correct"
"9812"	"Frag: 3 Musical-Tickets"	"9812.wav"	"i would like to buy three musical tickets"	"i would like to buy three musical tickets"	"correct"	"correct"
"9813"	"Sag: Ich möchte heute Abend gehen"	"9813.wav"	"i want to go this evening"	"i want to go this evening"	"correct"	"correct"
"9814"	"Frag: 3 Tickets für Mamma Mia"	"9814.wav"	"i want three tickets for mamma mia"	"i want three tickets for mamma mia"	"correct"	"correct"
"9815"	"Sag: Ich möchte in der zehnten Reihe sitzen"	"9815.wav"	"i would like to sit in the tenth row"	"i would like to sit in the tenth row"	"correct"	"correct"
"9817"	"Frag: 4 Tickets"	"9817.wav"	"i need four tickets"	"i need four tickets"	"correct"	"correct"
"9818"	"Frag: Wo ist die National Gallery?"	"9818.wav"	"where is the national gallery"	"where's the national gallery"	"correct"	"correct"
"9819"	"Frag: Wo ist das London Eye?"	"9819.wav"	"where is the london eye"	"where is the london eye*z"	"correct"	"correct"
"9820"	"Frag: Welcher Bus fährt dorthin?"	"9820.wav"	"which bus goes there"	"which bus goes there"	"correct"	"correct"
"9823"	"Frag: Twinzimmer"	"9823.wav"	"twin room"	"twin room"	"correct"	"correct"
"9824"	"Sag: Ich möchte mit Mastercard bezahlen"	"9824.wav"	"i would like to pay with mastercard"	"i would like to pay with master card"	"correct"	"correct"
"9825"	"Frag: Gibt es ein Hotelrestaurant?"	"9825.wav"	"is there a hotel restaurant"	"is there a hotel restaurant"	"correct"	"correct"
"9826"	"Frag: Zimmer für 7 Nächte"	"9826.wav"	"i would like to stay for seven nights"	"i would like to stay for seven nights"	"correct"	"correct"
"9830"	"Sag: Ich möchte mit Dollars bezahlen"	"9830.wav"	"i would like to pay with dollars"	"i would like to pay with dollars"	"correct"	"correct"
"9831"	"Frag: Gibt es ein Schwimmbad?"	"9831.wav"	"is there a pool"	"is there a pool"	"correct"	"correct"
"9832"	"Frag: Wo ist das Schwimmbad?"	"9832.wav"	"where is the pool"	"where's the pool"	"correct"	"correct"
"9833"	"Sag: Mein Zimmer ist dreckig"	"9833.wav"	"my room is dirty"	"my room is dirty"	"correct"	"correct"
"9836"	"Frag: Zimmer für 1 Woche"	"9836.wav"	"a room for one week"	"a room for one week"	"correct"	"correct"
"9837"	"Frag: Doppelzimmer"	"9837.wav"	"a double room"	"a double room"	"correct"	"correct"
"9838"	"Sag: Ich möchte mit Visa bezahlen"	"9838.wav"	"i would like to pay with visa"	"i would like to pay with visa"	"correct"	"correct"
"9839"	"Frag: Gibt es einen Lift?"	"9839.wav"	"is there a lift"	"is there a lift"	"correct"	"correct"
"9841"	"Sag: Ich habe keine Reservation"	"9841.wav"	"no i don't have a reservation"	"no i don't have a reservation"	"correct"	"correct"
"9842"	"Frag: Zimmer für 3 Nächte"	"9842.wav"	"a room for three nights"	"a room for three nights"	"correct"	"correct"
"9843"	"Frag: Suite"	"9843.wav"	"a suite"	"a suite"	"correct"	"correct"
"9844"	"Sag: Ich möchte mit Visa bezahlen"	"9844.wav"	"i would like to pay with visa"	"i would like to pay with visa"	"correct"	"correct"
"9846"	"Frag: Wo ist die Hotelbar?"	"9846.wav"	"where is the hotel bar"	"where is the hotel bar"	"correct"	"correct"
"9847"	"Sag: Das Badezimmer ist dreckig"	"9847.wav"	"the bathroom is dirty"	"the bathroom is dirty"	"correct"	"correct"
"9848"	"Sag: Im Zimmer hat es keinen Haarföhn"	"9848.wav"	"in the room it hasn't a hairdryer"	"in the room it hasn't a hairdryer"	"incorrect"	"correct"
"9849"	"Sag: Im Zimmer hat es keinen Haarföhn"	"9849.wav"	"in the room it doesn't have a hairdryer"	"in the room it doesn't have a hairdryer"	"incorrect"	"correct"
"9851"	"Frag: Wo kann ich einen Haarföhn kaufen?"	"9851.wav"	"where can i buy a hairdryer"	"where can i buy a hairdryer"	"correct"	"correct"
"9852"	"Frag: Zimmer für 6 Nächte"	"9852.wav"	"a room for six nights"	"a room for six nights"	"correct"	"correct"
"9853"	"Frag: Suite"	"9853.wav"	"a suite"	"a suite"	"correct"	"correct"
"9854"	"Sag: Ich möchte mit Mastercard bezahlen"	"9854.wav"	"i would like to pay by mastercard"	"i would like to pay by mastercard"	"correct"	"correct"
"9856"	"Frag: Wo ist das Fitnessstudio?"	"9856.wav"	"where is the gym"	"where is the gym"	"correct"	"correct"
"9857"	"Sag: Mein Badezimmer ist dreckig"	"9857.wav"	"my bathroom is dirty"	"my bathroom is dirty"	"correct"	"correct"
"9858"	"Sag: Mein Badezimmer ist dreckig"	"9858.wav"	"my bathroom is dirty"	"my bathroom is dirty"	"correct"	"correct"
"9859"	"Frag: Haarföhn"	"9859.wav"	"can i have a hairdryer"	"can i have a hairdryer"	"correct"	"correct"
"9861"	"Frag: Haarföhn"	"9861.wav"	"can you give me a hairdryer"	"can you give me a hairdryer"	"correct"	"correct"
